,w1,w2,w3,w4,w5,w6,w7,w8,alpha1,alpha2,alpha3,alpha4
986,0.159755269,0.248810333,0.408565602,0.182868797,0.172758921,0.289817232,0.201914708,0.335509138,0.25,0.25,0.25,0.25
987,0.623188406,0.063768116,0.171980676,0.141062802,0.376880103,0.200687581,0.04813064,0.374301676,0.25,0.25,0.25,0.25
988,0.232375979,0.052741514,0.420365535,0.294516971,0.214675768,0.303754266,0.263481229,0.218088737,0.25,0.25,0.25,0.25
989,0.24555336,0.437252964,0.10770751,0.209486166,0.163389831,0.24,0.049491525,0.547118644,0.25,0.25,0.25,0.25
990,0.013477089,0.389757412,0.389757412,0.207008086,0.427722772,0.333993399,0.112211221,0.126072607,0.25,0.25,0.25,0.25
991,0.442283563,0.166875784,0.199498118,0.191342535,0.252147239,0.203680982,0.173619632,0.370552147,0.25,0.25,0.25,0.25
992,0.363542739,0.370236869,0.079814624,0.186405767,0.386322735,0.202759448,0.314937013,0.095980804,0.25,0.25,0.25,0.25
993,0.308658009,0.361471861,0.216017316,0.113852814,0.100902379,0.4585726,0.132075472,0.308449549,0.25,0.25,0.25,0.25
994,0.469367589,0.054347826,0.112648221,0.363636364,0.394014963,0.267331671,0.163591022,0.175062344,0.25,0.25,0.25,0.25
995,0.183756806,0.264519056,0.318058076,0.233666062,0.007971014,0.237681159,0.54057971,0.213768116,0.25,0.25,0.25,0.25
996,0.303100416,0.25821379,0.082832022,0.355853771,0.386333771,0.17783618,0.366184845,0.069645204,0.25,0.25,0.25,0.25
997,0.056109726,0.472568579,0.013715711,0.457605985,0.4195231,0.026825633,0.520119225,0.033532042,0.25,0.25,0.25,0.25
998,0.303244006,0.272214386,0.277150917,0.147390691,0.196983141,0.070984916,0.689440994,0.042590949,0.25,0.25,0.25,0.25
999,0.15200391,0.289833822,0.216520039,0.341642229,0.219716833,0.290508652,0.302569481,0.187205034,0.25,0.25,0.25,0.25
1000,0.256231306,0.164506481,0.226321037,0.352941176,0.410861865,0.181818182,0.0094451,0.397874852,0.25,0.25,0.25,0.25
1001,0.476572959,0.108433735,0.291164659,0.123828648,0.267635972,0.483037157,0.031771675,0.217555197,0.25,0.25,0.25,0.25
1002,0.334478022,0.567307692,0.009615385,0.088598901,0.269700801,0.361146228,0.08259587,0.286557101,0.25,0.25,0.25,0.25
1003,0.249657064,0.198902606,0.32441701,0.22702332,0.159584514,0.209631728,0.398489141,0.232294618,0.25,0.25,0.25,0.25
1004,0.17326363,0.02240478,0.164301718,0.640029873,0.614457831,0.244578313,0.140963855,0,0.25,0.25,0.25,0.25
1005,0.165060241,0.187951807,0.397590361,0.24939759,0.158291457,0.274497487,0.108040201,0.459170854,0.25,0.25,0.25,0.25
1006,0.157179269,0.274426508,0.179269329,0.389124894,0.393017456,0.204987531,0.272817955,0.129177057,0.25,0.25,0.25,0.25
1007,0.115735462,0.309578107,0.362029647,0.212656784,0.409574468,0.132978723,0.423537234,0.033909574,0.25,0.25,0.25,0.25
1008,0.323798172,0.203416766,0.200238379,0.272546683,0.331216414,0.131900342,0.223742062,0.313141182,0.25,0.25,0.25,0.25
1009,0.297259638,0.10729215,0.35299582,0.242452392,0.158760891,0.413843175,0.092449177,0.334946757,0.25,0.25,0.25,0.25
1010,0.189189189,0.305197505,0.2004158,0.305197505,0.182492582,0.193867458,0.310583581,0.31305638,0.25,0.25,0.25,0.25
1011,0.113311838,0.315062183,0.311377246,0.260248733,0.037830447,0.310847767,0.347766636,0.30355515,0.25,0.25,0.25,0.25
1012,0.231148696,0.001409443,0.17688513,0.59055673,0.303985171,0.291473587,0.050509731,0.354031511,0.25,0.25,0.25,0.25
1013,0.058085809,0.460726073,0.317491749,0.16369637,0.088430361,0.596168018,0.254237288,0.061164333,0.25,0.25,0.25,0.25
1014,0.517445688,0.150098749,0.069124424,0.263331139,0.318130631,0.04786036,0.40259009,0.231418919,0.25,0.25,0.25,0.25
1015,0.198604061,0.149746193,0.523477157,0.128172589,0.485481998,0.25087108,0.203252033,0.06039489,0.25,0.25,0.25,0.25
1016,0.086481948,0.068010076,0.707808564,0.137699412,0.208994709,0.215343915,0.225396825,0.35026455,0.25,0.25,0.25,0.25
1017,0.495394737,0.483552632,0.002631579,0.018421053,0.314384152,0.118863049,0.108527132,0.458225668,0.25,0.25,0.25,0.25
1018,0.20123839,0.308565531,0.211558308,0.278637771,0.29515896,0.151011561,0.3125,0.24132948,0.25,0.25,0.25,0.25
1019,0.271782178,0.400990099,0.006930693,0.32029703,0.186363636,0.696363636,0.068181818,0.049090909,0.25,0.25,0.25,0.25
1020,0.19109462,0.348794063,0.215213358,0.244897959,0.337672584,0.306903353,0.156213018,0.199211045,0.25,0.25,0.25,0.25
1021,0.367052023,0.163583815,0.394219653,0.075144509,0.491268917,0.075087311,0.270663562,0.16298021,0.25,0.25,0.25,0.25
1022,0.112182296,0.317703769,0.350569676,0.219544259,0.200323756,0.341157426,0.117361392,0.341157426,0.25,0.25,0.25,0.25
1023,0.166501487,0.024281467,0.426660059,0.382556987,0.29954955,0.119369369,0.176801802,0.404279279,0.25,0.25,0.25,0.25
1024,0.345107592,0.114494519,0.290296387,0.250101502,0.331972234,0.172723561,0.316864026,0.17844018,0.25,0.25,0.25,0.25
1025,0.172576832,0.357565012,0.004137116,0.46572104,0.208639706,0.038143382,0.346047794,0.407169118,0.25,0.25,0.25,0.25
1026,0.391952984,0.162296564,0.32278481,0.122965642,0.174654378,0.408294931,0.401843318,0.015207373,0.25,0.25,0.25,0.25
1027,0.152097902,0.131555944,0.359265734,0.35708042,0.324425887,0.143632568,0.338622129,0.193319415,0.25,0.25,0.25,0.25
1028,0.672845227,0.243744208,0.02965709,0.053753475,0.350627615,0.243933054,0.107112971,0.29832636,0.25,0.25,0.25,0.25
1029,0.177319588,0.334020619,0.230412371,0.258247423,0.137760703,0.15532382,0.307354555,0.399560922,0.25,0.25,0.25,0.25
1030,0.108138873,0.141718839,0.475811042,0.274331246,0.193715024,0.166164443,0.371502368,0.268618166,0.25,0.25,0.25,0.25
1031,0.338483146,0.063904494,0.329353933,0.268258427,0.546370968,0.149193548,0.202620968,0.101814516,0.25,0.25,0.25,0.25
1032,0.258358663,0.266464032,0.10739615,0.367781155,0.457293035,0.409986859,0.048620237,0.084099869,0.25,0.25,0.25,0.25
1033,0.235257604,0.340782123,0.206083178,0.217877095,0.409090909,0.366792929,0.151515152,0.07260101,0.25,0.25,0.25,0.25
1034,0.307407407,0.086419753,0.27654321,0.32962963,0.178051002,0.333788707,0.098360656,0.389799636,0.25,0.25,0.25,0.25
1035,0.335616438,0.379756469,0.098934551,0.185692542,0.140806184,0.129210381,0.268912203,0.461071231,0.25,0.25,0.25,0.25
1036,0.301012254,0.348428343,0.145444859,0.205114544,0.100940129,0.333993073,0.246907472,0.318159327,0.25,0.25,0.25,0.25
1037,0.234977578,0.143049327,0.301345291,0.320627803,0.41793722,0.078026906,0.377578475,0.126457399,0.25,0.25,0.25,0.25
1038,0.181398924,0.597232898,0.084550346,0.136817832,0.197035745,0.12598082,0.285963383,0.391020052,0.25,0.25,0.25,0.25
1039,0.392042915,0.045596781,0.34868127,0.213679034,0.134930643,0.09962169,0.392181589,0.373266078,0.25,0.25,0.25,0.25
1040,0.187458746,0.407260726,0.302970297,0.102310231,0.125059666,0.236754177,0.34176611,0.296420048,0.25,0.25,0.25,0.25
1041,0.089198036,0.24304419,0.035188216,0.632569558,0.339692634,0.170111288,0.298887122,0.191308956,0.25,0.25,0.25,0.25
1042,0.219717233,0.32709209,0.290026748,0.163163928,0.018776078,0.607093185,0.241307371,0.132823366,0.25,0.25,0.25,0.25
1043,0.230582524,0.137742718,0.234223301,0.397451456,0.324029655,0.019188836,0.356737898,0.300043611,0.25,0.25,0.25,0.25
1044,0.336898396,0.262032086,0.309090909,0.09197861,0.126993503,0.518606025,0.021264028,0.333136444,0.25,0.25,0.25,0.25
1045,0.354501957,0.138321009,0.288821227,0.218355807,0.308432807,0.211397767,0.227955333,0.252214093,0.25,0.25,0.25,0.25
1046,0.16801854,0.208574739,0.17612978,0.447276941,0.288918647,0.202879143,0.291262136,0.216940074,0.25,0.25,0.25,0.25
1047,0.335319149,0.206808511,0.370638298,0.087234043,0.317346939,0.150510204,0.248979592,0.283163265,0.25,0.25,0.25,0.25
1048,0.440407903,0.196940727,0.326322498,0.036328872,0.311951754,0.307565789,0.333333333,0.047149123,0.25,0.25,0.25,0.25
1049,0.54556962,0.136708861,0.165189873,0.152531646,0.208061002,0.133986928,0.588235294,0.069716776,0.25,0.25,0.25,0.25
1050,0.629524485,0.179559972,0.012775018,0.178140525,0.305166846,0.168998924,0.1065662,0.41926803,0.25,0.25,0.25,0.25
1051,0.590697674,0.038538206,0.007973422,0.362790698,0.447436561,0.163127913,0.137234593,0.252200932,0.25,0.25,0.25,0.25
1052,0.470188285,0.025104603,0.07583682,0.428870293,0.22100055,0.384277075,0.292468389,0.102253986,0.25,0.25,0.25,0.25
1053,0.448891626,0.15455665,0.148399015,0.248152709,0.033333333,0.321052632,0.542105263,0.103508772,0.25,0.25,0.25,0.25
1054,0.11369863,0.374657534,0.252739726,0.25890411,0.445514445,0.382159149,0.044095286,0.12823112,0.25,0.25,0.25,0.25
1055,0.158273381,0.070983213,0.358752998,0.411990408,0.149295775,0.464788732,0.112676056,0.273239437,0.25,0.25,0.25,0.25
1056,0.278923012,0.352124527,0.186369373,0.182583088,0.322488584,0.152968037,0.089041096,0.435502283,0.25,0.25,0.25,0.25
1057,0.271109428,0.179098826,0.30443014,0.245361605,0.435473617,0.441195168,0.097902098,0.025429116,0.25,0.25,0.25,0.25
1058,0.330570453,0.076060458,0.368600683,0.224768406,0.068894952,0.222373806,0.533424284,0.175306958,0.25,0.25,0.25,0.25
1059,0.366783523,0.327344435,0.046888694,0.258983348,0.227436823,0.328971119,0.358754513,0.084837545,0.25,0.25,0.25,0.25
1060,0.324242424,0.154545455,0.45,0.071212121,0.343352601,0.342196532,0.013102119,0.301348748,0.25,0.25,0.25,0.25
1061,0.144736842,0.540669856,0.199760766,0.114832536,0.207214121,0.160399079,0.409056025,0.223330775,0.25,0.25,0.25,0.25
1062,0.338909091,0.032727273,0.605818182,0.022545455,0.199689802,0.306708026,0.273361768,0.220240403,0.25,0.25,0.25,0.25
1063,0.194508894,0.303944316,0.346867749,0.154679041,0.130666667,0.016888889,0.612444444,0.24,0.25,0.25,0.25,0.25
1064,0.067283431,0.211101766,0.212783852,0.50883095,0.561335902,0.276814387,0.061657033,0.100192678,0.25,0.25,0.25,0.25
1065,0.131927415,0.199607651,0.317802845,0.350662089,0.101010101,0.202501203,0.322751323,0.373737374,0.25,0.25,0.25,0.25
1066,0.552208835,0.142570281,0.03145917,0.273761714,0.096610169,0.170338983,0.075423729,0.657627119,0.25,0.25,0.25,0.25
1067,0.018477458,0.184035477,0.15225425,0.645232816,0.414186508,0.385416667,0.15625,0.044146825,0.25,0.25,0.25,0.25
1068,0.284860558,0.229083665,0.335159363,0.150896414,0.334572491,0.163568773,0.205700124,0.296158612,0.25,0.25,0.25,0.25
1069,0.201144726,0.211365495,0.311120196,0.276369583,0.244495413,0.035779817,0.40412844,0.31559633,0.25,0.25,0.25,0.25
1070,0.285714286,0.203821656,0.170154686,0.340309372,0.115247323,0.440591535,0.442121367,0.002039776,0.25,0.25,0.25,0.25
1071,0.165228645,0.218291631,0.240724763,0.375754961,0.379968203,0.441971383,0.016428193,0.16163222,0.25,0.25,0.25,0.25
1072,0.072625698,0.134078212,0.631284916,0.162011173,0.262232779,0.324465558,0.29263658,0.120665083,0.25,0.25,0.25,0.25
1073,0.033578174,0.014690451,0.738719832,0.213011542,0.215337955,0.324090121,0.177209705,0.283362218,0.25,0.25,0.25,0.25
1074,0.330101794,0.222491517,0.325254484,0.122152206,0.375358166,0.018147087,0.372492837,0.23400191,0.25,0.25,0.25,0.25
1075,0.395258829,0.218190614,0.320270924,0.066279632,0.240963855,0.008032129,0.511646586,0.23935743,0.25,0.25,0.25,0.25
1076,0.277268094,0.169724771,0.157492355,0.395514781,0.100169779,0.363327674,0.40803622,0.128466327,0.25,0.25,0.25,0.25
1077,0.055974166,0.503767492,0.122712594,0.317545748,0.333969466,0.327862595,0.084351145,0.253816794,0.25,0.25,0.25,0.25
1078,0.347761194,0.187064677,0.170646766,0.294527363,0.174932976,0.311662198,0.379356568,0.134048257,0.25,0.25,0.25,0.25
1079,0.141495601,0.359970674,0.406158358,0.092375367,0.468802698,0.174536256,0.267284992,0.089376054,0.25,0.25,0.25,0.25
1080,0.282403771,0.230950511,0.277690495,0.208955224,0.459025471,0.205980066,0.181063123,0.15393134,0.25,0.25,0.25,0.25
1081,0.05785124,0.370982553,0.407713499,0.163452709,0.074786325,0.378205128,0.081196581,0.465811966,0.25,0.25,0.25,0.25
1082,0.317229336,0.452852154,0.190919674,0.038998836,0.257768362,0.26059322,0.251412429,0.230225989,0.25,0.25,0.25,0.25
1083,0.10802224,0.247815727,0.428117554,0.21604448,0.24576845,0.26506432,0.211916046,0.277251185,0.25,0.25,0.25,0.25
1084,0.2099018,0.218085106,0.310556465,0.261456628,0.221245421,0.19047619,0.184615385,0.403663004,0.25,0.25,0.25,0.25
1085,0.128875111,0.216120461,0.341452613,0.313551816,0.162363239,0.329102845,0.333041575,0.175492341,0.25,0.25,0.25,0.25
1086,0.449156873,0.062851303,0.030148186,0.457843638,0.373177843,0.033819242,0.216909621,0.376093294,0.25,0.25,0.25,0.25
1087,0.331603978,0.117596195,0.23951578,0.311284047,0.039752194,0.28549303,0.348477026,0.326277749,0.25,0.25,0.25,0.25
1088,0.128638498,0.231924883,0.328638498,0.310798122,0.625,0.069078947,0.199013158,0.106907895,0.25,0.25,0.25,0.25
1089,0.352865144,0.209823352,0.375700129,0.061611374,0.046531303,0.759729272,0.060067682,0.133671743,0.25,0.25,0.25,0.25
1090,0.084271845,0.342135922,0.32,0.253592233,0.144058296,0.431053812,0.097533632,0.32735426,0.25,0.25,0.25,0.25
1091,0.250769231,0.241153846,0.243846154,0.264230769,0.380782918,0.282663955,0.157600407,0.17895272,0.25,0.25,0.25,0.25
1092,0.040681173,0.582781457,0.115421003,0.261116367,0.201287699,0.260250762,0.268383599,0.27007794,0.25,0.25,0.25,0.25
1093,0.0945,0.425,0.0955,0.385,0.305856833,0.166666667,0.261026753,0.266449747,0.25,0.25,0.25,0.25
1094,0.179434092,0.202898551,0.482401656,0.1352657,0.096635648,0.082319256,0.521116679,0.299928418,0.25,0.25,0.25,0.25
1095,0.2457949,0.122083559,0.276722735,0.355398806,0.215003349,0.111185532,0.259879437,0.413931681,0.25,0.25,0.25,0.25
1096,0.117880795,0.272847682,0.534437086,0.074834437,0.198497854,0.449034335,0.009120172,0.343347639,0.25,0.25,0.25,0.25
1097,0.303061224,0.208673469,0.303571429,0.184693878,0.162172879,0.131641554,0.352498017,0.35368755,0.25,0.25,0.25,0.25
1098,0.173121792,0.309379375,0.362109193,0.155389641,0.139058413,0.262859634,0.248474281,0.349607672,0.25,0.25,0.25,0.25
1099,0.017632242,0.293450882,0.389168766,0.299748111,0.156441718,0.467791411,0.162576687,0.213190184,0.25,0.25,0.25,0.25
1100,0.36622807,0.179824561,0.300438596,0.153508772,0.340856748,0.329801935,0.194841087,0.13450023,0.25,0.25,0.25,0.25
1101,0.106951872,0.240641711,0.203208556,0.449197861,0.421568627,0.057598039,0.291666667,0.229166667,0.25,0.25,0.25,0.25
1102,0.195348837,0.327906977,0.179844961,0.296899225,0.328746746,0.203049461,0.209743399,0.258460394,0.25,0.25,0.25,0.25
1103,0.122553191,0.236595745,0.355744681,0.285106383,0.232845027,0.32613724,0.187355436,0.253662298,0.25,0.25,0.25,0.25
1104,0.217680608,0.288498099,0.377851711,0.115969582,0.4056055,0.041776838,0.408778424,0.143839238,0.25,0.25,0.25,0.25
1105,0.517388219,0.33853797,0,0.144073811,0.211666667,0.042777778,0.308888889,0.436666667,0.25,0.25,0.25,0.25
1106,0.300699301,0.071201526,0.267005722,0.361093452,0.043554007,0.069686411,0.665505226,0.221254355,0.25,0.25,0.25,0.25
1107,0.278145695,0.260347682,0.347268212,0.114238411,0.249374061,0.295943916,0.447170756,0.007511267,0.25,0.25,0.25,0.25
1108,0.273243802,0.222107438,0.458161157,0.046487603,0.216892596,0.066736184,0.426485923,0.289885297,0.25,0.25,0.25,0.25
1109,0.17054846,0.089406461,0.16904583,0.570999249,0.22585034,0.086394558,0.576190476,0.111564626,0.25,0.25,0.25,0.25
1110,0.171428571,0.269047619,0.172380952,0.387142857,0.35960801,0.161056668,0.19258628,0.286749041,0.25,0.25,0.25,0.25
1111,0.370112945,0.022154648,0.264118158,0.343614248,0.29679803,0.051724138,0.426108374,0.225369458,0.25,0.25,0.25,0.25
1112,0.132439678,0.155495979,0.398391421,0.313672922,0.092554292,0.367631851,0.36246122,0.177352637,0.25,0.25,0.25,0.25
1113,0.356065178,0.037417019,0.417622209,0.188895594,0.359499431,0.240045506,0.282138794,0.118316268,0.25,0.25,0.25,0.25
1114,0.2468258,0.407313357,0.043169121,0.302691722,0.400099404,0.185884692,0.064115308,0.349900596,0.25,0.25,0.25,0.25
1115,0.192491061,0.346841478,0.435041716,0.025625745,0.399696049,0.258865248,0.149949341,0.191489362,0.25,0.25,0.25,0.25
1116,0.253652058,0.293050022,0.087206729,0.366091191,0.26880531,0.134402655,0.454646018,0.142146018,0.25,0.25,0.25,0.25
1117,0.202159568,0.274745051,0.24895021,0.274145171,0.135007849,0.381998953,0.412349555,0.070643642,0.25,0.25,0.25,0.25
1118,0.250825083,0.037128713,0.033828383,0.678217822,0.491448119,0.220068415,0.063854048,0.224629418,0.25,0.25,0.25,0.25
1119,0.109926716,0.17188541,0.37308461,0.345103264,0.084710744,0.348140496,0.02892562,0.53822314,0.25,0.25,0.25,0.25
1120,0.092760181,0.092006033,0.423076923,0.392156863,0.172161172,0.30455259,0.177917321,0.345368917,0.25,0.25,0.25,0.25
1121,0.186384392,0.347862183,0.231216272,0.234537152,0.204962244,0.106256742,0.379180151,0.309600863,0.25,0.25,0.25,0.25
1122,0.219377835,0.244977317,0.26117952,0.274465327,0.281734978,0.285714286,0.141663351,0.290887386,0.25,0.25,0.25,0.25
1123,0.173093777,0.369412796,0.202015776,0.255477651,0.144134078,0.563128492,0.239106145,0.053631285,0.25,0.25,0.25,0.25
1124,0.084164589,0.327930175,0.086034913,0.501870324,0.37870472,0.302963776,0.249176729,0.069154775,0.25,0.25,0.25,0.25
1125,0.114341085,0.023255814,0.514534884,0.347868217,0.066666667,0.435555556,0.323333333,0.174444444,0.25,0.25,0.25,0.25
1126,0.208528037,0.47838785,0.039719626,0.273364486,0.265053461,0.380416432,0.132245357,0.22228475,0.25,0.25,0.25,0.25
1127,0.261176471,0.161568627,0.277254902,0.3,0.264325323,0.306839187,0.362754159,0.066081331,0.25,0.25,0.25,0.25
1128,0.442111578,0.140371926,0.279544091,0.137972406,0.204376164,0.411545624,0.277932961,0.106145251,0.25,0.25,0.25,0.25
1129,0.570293884,0.093725179,0.016679905,0.319301033,0.316860465,0.254360465,0.228197674,0.200581395,0.25,0.25,0.25,0.25
1130,0.125521075,0.289022696,0.209356183,0.376100046,0.226285714,0.129142857,0.330285714,0.314285714,0.25,0.25,0.25,0.25
1131,0.263324873,0.470177665,0.060279188,0.206218274,0.15958816,0.073359073,0.271557272,0.495495495,0.25,0.25,0.25,0.25
1132,0.207712082,0.328020566,0.461696658,0.002570694,0.281946508,0.140416048,0.252228826,0.325408618,0.25,0.25,0.25,0.25
1133,0.138439916,0.09135629,0.342234715,0.427969079,0.258953168,0.014876033,0.474931129,0.251239669,0.25,0.25,0.25,0.25
1134,0.241841004,0.138912134,0.537238494,0.082008368,0.347005742,0.051681706,0.232157506,0.369155045,0.25,0.25,0.25,0.25
1135,0.041713014,0.35483871,0.331479422,0.271968854,0.329535495,0.272129711,0.224364592,0.173970202,0.25,0.25,0.25,0.25
1136,0.034536082,0.413402062,0.272680412,0.279381443,0.487457627,0.061016949,0.103728814,0.34779661,0.25,0.25,0.25,0.25
1137,0.290526316,0.044210526,0.438947368,0.226315789,0.230972283,0.2441707,0.155741311,0.369115706,0.25,0.25,0.25,0.25
1138,0.300578035,0.262524085,0.179672447,0.257225434,0.182717335,0.120770432,0.332118688,0.364393545,0.25,0.25,0.25,0.25
1139,0.412852113,0.116197183,0.32834507,0.142605634,0.041713641,0.35005637,0.289177001,0.319052988,0.25,0.25,0.25,0.25
1140,0.183152521,0.185705169,0.542437779,0.088704531,0.125527426,0.266877637,0.183016878,0.424578059,0.25,0.25,0.25,0.25
1141,0.099472494,0.163526752,0.319517709,0.417483044,0.098051948,0.57987013,0.270779221,0.051298701,0.25,0.25,0.25,0.25
1142,0.317098994,0.22869243,0.167813658,0.286394918,0.001027749,0.289311408,0.31397739,0.395683453,0.25,0.25,0.25,0.25
1143,0.002816901,0.277464789,0.13943662,0.58028169,0.250282486,0.491525424,0.094350282,0.163841808,0.25,0.25,0.25,0.25
1144,0.01039501,0.325017325,0.114345114,0.55024255,0.387227572,0.375570198,0.226051698,0.011150532,0.25,0.25,0.25,0.25
1145,0.072987208,0.376222724,0.233258089,0.317531979,0.356,0.2596,0.316,0.0684,0.25,0.25,0.25,0.25
1146,0.488372093,0.225083056,0.128737542,0.157807309,0.303134557,0.193425076,0.186544343,0.316896024,0.25,0.25,0.25,0.25
1147,0.500678426,0.218453189,0.204884668,0.075983718,0.111053985,0.180462725,0.424164524,0.284318766,0.25,0.25,0.25,0.25
1148,0.089133701,0.444667001,0.095142714,0.371056585,0.077941926,0.275598574,0.352012226,0.294447275,0.25,0.25,0.25,0.25
1149,0.50148368,0.090009891,0.017804154,0.390702275,0.368503937,0.071391076,0.314435696,0.245669291,0.25,0.25,0.25,0.25
1150,0.314064634,0.304050979,0.163859809,0.218024579,0.178881988,0.211180124,0.311387164,0.298550725,0.25,0.25,0.25,0.25
1151,0.428884026,0.333150985,0.195295405,0.042669584,0.109340659,0.378021978,0.13021978,0.382417582,0.25,0.25,0.25,0.25
1152,0.363931386,0.23922114,0.275846083,0.121001391,0.371208692,0.193300136,0.239927569,0.195563603,0.25,0.25,0.25,0.25
1153,0.306558013,0.103608847,0.335661622,0.254171517,0.263247283,0.291779891,0.299932065,0.145040761,0.25,0.25,0.25,0.25
1154,0.056744186,0.33627907,0.35627907,0.250697674,0.296733212,0.623411978,0.070780399,0.00907441,0.25,0.25,0.25,0.25
1155,0.258064516,0.181085044,0.241202346,0.319648094,0.261061947,0.052359882,0.295722714,0.390855457,0.25,0.25,0.25,0.25
1156,0.243375859,0.084887144,0.358684985,0.313052012,0.237410072,0.044193217,0.317060637,0.401336074,0.25,0.25,0.25,0.25
1157,0.318206375,0.361426256,0.266342518,0.054024851,0.292903226,0.354193548,0.34516129,0.007741935,0.25,0.25,0.25,0.25
1158,0.344651952,0.255093379,0.287351443,0.112903226,0.596685083,0.016574586,0.166535122,0.220205209,0.25,0.25,0.25,0.25
1159,0.217773438,0.150390625,0.024414063,0.607421875,0.012826183,0.316674038,0.277753207,0.392746572,0.25,0.25,0.25,0.25
1160,0.33175915,0.010035419,0.146399055,0.511806375,0.154770849,0.468069121,0.151014275,0.226145755,0.25,0.25,0.25,0.25
1161,0.294414536,0.190780619,0.295760431,0.219044415,0.156146179,0.112956811,0.334994463,0.395902547,0.25,0.25,0.25,0.25
1162,0.209477247,0.28356525,0.169236555,0.337720948,0.180509413,0.198228128,0.369878184,0.251384275,0.25,0.25,0.25,0.25
1163,0.074489796,0.259693878,0.282142857,0.383673469,0.045226131,0.538316583,0.396984925,0.019472362,0.25,0.25,0.25,0.25
1164,0.147996729,0.306623058,0.278822567,0.266557645,0.267735471,0.34509018,0.27254509,0.114629259,0.25,0.25,0.25,0.25
1165,0.411725067,0.343665768,0.196091644,0.04851752,0.581517656,0.274229902,0.141998497,0.002253944,0.25,0.25,0.25,0.25
1166,0.25787037,0.361574074,0.083796296,0.296759259,0.259779338,0.291875627,0.207121364,0.241223671,0.25,0.25,0.25,0.25
1167,0.252645503,0.293320106,0.160383598,0.293650794,0.369657116,0.184593706,0.206669798,0.23907938,0.25,0.25,0.25,0.25
1168,0.468663339,0.099278979,0.020521353,0.411536328,0.258319039,0.300857633,0.278216123,0.162607204,0.25,0.25,0.25,0.25
1169,0.135504624,0.315239244,0.214716526,0.334539606,0.163729392,0.411028994,0.25525867,0.169982945,0.25,0.25,0.25,0.25
1170,0.363313609,0.165680473,0.190532544,0.280473373,0.240601504,0.154135338,0.368421053,0.236842105,0.25,0.25,0.25,0.25
1171,0.193579767,0.381322957,0.086575875,0.338521401,0.230885122,0.143879473,0.304708098,0.320527307,0.25,0.25,0.25,0.25
1172,0.218917311,0.168947055,0.285544319,0.326591315,0.258924537,0.05558066,0.313601446,0.371893357,0.25,0.25,0.25,0.25
1173,0.171296296,0.216563786,0.339506173,0.272633745,0.407857811,0.308699719,0.266604303,0.016838167,0.25,0.25,0.25,0.25
1174,0.319178721,0.418572095,0.072795147,0.189454036,0.027259684,0.111908178,0.526542324,0.334289813,0.25,0.25,0.25,0.25
1175,0.245009074,0.245614035,0.294010889,0.215366001,0.028355388,0.149338374,0.303402647,0.518903592,0.25,0.25,0.25,0.25
1176,0.424412094,0.329787234,0.232922732,0.01287794,0.176591376,0.215195072,0.328131417,0.280082136,0.25,0.25,0.25,0.25
1177,0.251334304,0.316351286,0.054827754,0.377486657,0.400157233,0.305031447,0.02908805,0.26572327,0.25,0.25,0.25,0.25
1178,0.359415305,0.11349957,0.132416165,0.39466896,0.262905605,0.23340708,0.271017699,0.232669617,0.25,0.25,0.25,0.25
1179,0.157608696,0.364130435,0.275621118,0.202639752,0.36428209,0.043632674,0.33079655,0.261288686,0.25,0.25,0.25,0.25
1180,0.221760222,0.093555094,0.318087318,0.366597367,0.235326689,0.11572536,0.442414175,0.206533776,0.25,0.25,0.25,0.25
1181,0.461942257,0.043963255,0.405511811,0.088582677,0.038713195,0.187022901,0.431842966,0.342420938,0.25,0.25,0.25,0.25
1182,0.281613654,0.152055857,0.200930954,0.365399535,0.029725964,0.392940084,0.316302833,0.261031119,0.25,0.25,0.25,0.25
1183,0.020061728,0.469135802,0.277777778,0.233024691,0.539672544,0.034634761,0.077455919,0.348236776,0.25,0.25,0.25,0.25
1184,0.057464789,0.373521127,0.495774648,0.073239437,0.574263764,0.129321383,0.087067862,0.209346991,0.25,0.25,0.25,0.25
1185,0.201544944,0.291432584,0.068820225,0.438202247,0.263866451,0.399569198,0.19278406,0.143780291,0.25,0.25,0.25,0.25
1186,0.202849389,0.464721845,0.254409769,0.078018996,0.361247947,0.126436782,0.157635468,0.354679803,0.25,0.25,0.25,0.25
1187,0.246342891,0.417203043,0.075482738,0.260971328,0.190615836,0.316715543,0.225806452,0.26686217,0.25,0.25,0.25,0.25
1188,0.12831645,0.413892909,0.252773758,0.205016884,0.105548038,0.043978349,0.384303112,0.466170501,0.25,0.25,0.25,0.25
1189,0.056022409,0.189915966,0.327170868,0.426890756,0.104147465,0.094930876,0.368663594,0.432258065,0.25,0.25,0.25,0.25
1190,0.396518375,0.142488717,0.310122502,0.150870406,0.138965653,0.347808922,0.326885116,0.186340308,0.25,0.25,0.25,0.25
1191,0.11370882,0.022316684,0.753453773,0.110520723,0.495471014,0.288949275,0.176630435,0.038949275,0.25,0.25,0.25,0.25
1192,0.324705882,0.026666667,0.037647059,0.610980392,0.444735121,0.077174624,0.251798561,0.226291694,0.25,0.25,0.25,0.25
1193,0.144584937,0.234744365,0.463991204,0.156679494,0.124020888,0.114229765,0.432114883,0.329634465,0.25,0.25,0.25,0.25
1194,0.051282051,0.273809524,0.481684982,0.193223443,0.359550562,0.177367576,0.134430177,0.328651685,0.25,0.25,0.25,0.25
